timestamp,latitude,longitude,altitude
511.6,42.27692,-71.78994,106.7
511.8,42.27692,-71.78994,106.7
512,42.27693,-71.78994,106.6
512.2,42.27693,-71.78994,106.5
512.4,42.27693,-71.78993,106.4
512.6,42.27693,-71.78993,106.2
512.8,42.27693,-71.78993,106.2
513,42.27693,-71.78993,106.1
513.2,42.27693,-71.78993,105.9
513.4,42.27694,-71.78993,105.9
513.6,42.27694,-71.78993,105.7
513.8,42.27694,-71.78992,105.6
514,42.27694,-71.78992,105.5
514.2,42.27694,-71.78992,105.4
514.4,42.27694,-71.78992,105.3
514.6,42.27694,-71.78992,105.2
514.8,42.27695,-71.78992,105.1
515,42.27695,-71.78992,104.9
515.2,42.27695,-71.78991,104.8
515.4,42.27695,-71.78991,104.7
515.6,42.27695,-71.78991,104.6
515.8,42.27695,-71.78991,104.5
516,42.27696,-71.78991,104.4
516.2,42.27696,-71.78991,104.3
516.4,42.27696,-71.7899,104.2
516.6,42.27696,-71.7899,104.1
516.8,42.27696,-71.7899,103.9
517,42.27697,-71.7899,103.9
517.2,42.27697,-71.7899,103.8
517.4,42.27697,-71.7899,103.6
517.6,42.27697,-71.78989,103.6
517.8,42.27697,-71.78989,103.5
518,42.27697,-71.78989,103.4
518.2,42.27697,-71.78989,103.3
518.4,42.27698,-71.78989,103.1
518.6,42.27698,-71.78989,103.1
518.8,42.27698,-71.78988,103
519,42.27698,-71.78988,102.9
519.2,42.27698,-71.78988,102.7
519.4,42.27698,-71.78988,102.6
519.6,42.27698,-71.78988,102.5
519.8,42.27699,-71.78988,102.4
520,42.27699,-71.78987,102.3
520.2,42.27699,-71.78987,102.2
520.4,42.27699,-71.78987,102.1
520.6,42.27699,-71.78987,102
520.8,42.27699,-71.78987,101.9
521,42.27699,-71.78987,101.7
521.2,42.27699,-71.78986,101.7
521.4,42.27699,-71.78986,101.6
521.6,42.27699,-71.78986,101.4
521.8,42.27699,-71.78986,101.4
522,42.277,-71.78986,101.2
522.2,42.277,-71.78986,101.1
522.4,42.277,-71.78986,101
522.6,42.277,-71.78986,100.9
522.8,42.277,-71.78986,100.8
523,42.277,-71.78985,100.7
523.2,42.277,-71.78985,100.5
523.4,42.277,-71.78985,100.5
523.6,42.277,-71.78985,100.4
523.8,42.277,-71.78985,100.2
524,42.277,-71.78985,100.1
524.2,42.277,-71.78985,100
524.4,42.27701,-71.78985,99.9
524.6,42.27701,-71.78985,99.8
524.8,42.27701,-71.78985,99.6
525,42.27701,-71.78985,99.5
525.2,42.27701,-71.78985,99.4
525.4,42.27701,-71.78985,99.3
525.6,42.27701,-71.78985,99.2
525.8,42.27701,-71.78985,99
