70.8,42.27552,-71.79422,1242.4
71,42.27552,-71.79421,1241.6
71.2,42.27553,-71.7942,1240.8
71.4,42.27553,-71.79419,1240
71.6,42.27554,-71.79419,1239.2
71.8,42.27554,-71.79418,1238.5
72,42.27555,-71.79417,1237.7
72.2,42.27555,-71.79416,1236.8
72.4,42.27556,-71.79415,1236
72.6,42.27556,-71.79414,1235.2
72.8,42.27557,-71.79413,1234.5
73,42.27557,-71.79413,1233.7
73.2,42.27558,-71.79412,1232.9
73.4,42.27558,-71.79411,1232.2
73.6,42.27559,-71.79411,1231.3
73.8,42.27559,-71.7941,1230.5
74,42.2756,-71.79409,1229.7
74.2,42.2756,-71.79409,1228.8
74.4,42.27561,-71.79408,1228
74.6,42.27562,-71.79408,1227.2
74.8,42.27562,-71.79407,1226.4
75,42.27563,-71.79407,1225.7
75.2,42.27563,-71.79407,1224.9
75.4,42.27564,-71.79406,1224
75.6,42.27565,-71.79406,1223.2
75.8,42.27565,-71.79406,1222.4
76,42.27566,-71.79405,1221.7
76.2,42.27566,-71.79405,1220.9
76.4,42.27567,-71.79404,1220.1
76.6,42.27567,-71.79404,1219.4
76.8,42.27568,-71.79404,1218.6
77,42.27568,-71.79403,1217.8
77.2,42.27568,-71.79403,1217
77.4,42.27569,-71.79402,1216.1
77.6,42.27569,-71.79402,1215.4
77.8,42.27569,-71.79402,1214.6
78,42.2757,-71.79402,1213.8
78.2,42.2757,-71.79401,1213.1
78.4,42.2757,-71.79401,1212.3
78.6,42.27571,-71.79401,1211.4
78.8,42.27571,-71.794,1210.7
79,42.27571,-71.794,1209.9
79.2,42.27572,-71.794,1209.1
79.4,42.27572,-71.79399,1208.3
79.6,42.27572,-71.79399,1207.5
79.8,42.27572,-71.79398,1206.8
80,42.27573,-71.79397,1206
80.2,42.27573,-71.79397,1205.1
80.4,42.27573,-71.79396,1204.2
80.6,42.27574,-71.79395,1203.4
80.8,42.27574,-71.79395,1202.6
81,42.27574,-71.79394,1201.8
81.2,42.27574,-71.79393,1201
81.4,42.27575,-71.79393,1200.3
81.6,42.27575,-71.79392,1199.6
81.8,42.27575,-71.79391,1198.7
82,42.27576,-71.79391,1197.9
82.2,42.27576,-71.7939,1197
82.4,42.27577,-71.79389,1196.3
82.6,42.27577,-71.79389,1195.5
82.8,42.27577,-71.79388,1194.6
83,42.27578,-71.79388,1194
83.2,42.27578,-71.79387,1193.2
83.4,42.27579,-71.79386,1192.3
83.6,42.2758,-71.79385,1191.5
83.8,42.2758,-71.79385,1190.7
84,42.27581,-71.79384,1190
84.2,42.27581,-71.79383,1189.2
84.4,42.27582,-71.79383,1188.4
84.6,42.27582,-71.79382,1187.7
84.8,42.27583,-71.79382,1186.9
85,42.27583,-71.79381,1186
85.2,42.27584,-71.79381,1185.2
85.4,42.27584,-71.7938,1184.4
85.6,42.27584,-71.7938,1183.6
85.8,42.27585,-71.7938,1182.8
86,42.27585,-71.79379,1182
86.2,42.27586,-71.79379,1181.3
86.4,42.27586,-71.79379,1180.5
86.6,42.27587,-71.79378,1179.7
86.8,42.27587,-71.79378,1178.9
87,42.27588,-71.79378,1178.1
87.2,42.27588,-71.79377,1177.3
87.4,42.27588,-71.79377,1176.5
87.6,42.27589,-71.79376,1175.7
87.8,42.27589,-71.79376,1175
88,42.27589,-71.79376,1174.2
88.2,42.27589,-71.79375,1173.3
88.4,42.27589,-71.79375,1172.5
88.6,42.2759,-71.79374,1171.7
88.8,42.2759,-71.79374,1171
89,42.2759,-71.79373,1170.2
89.2,42.2759,-71.79373,1169.4
89.4,42.2759,-71.79372,1168.7
89.6,42.27591,-71.79372,1168
89.8,42.27591,-71.79371,1167.1
90,42.27591,-71.7937,1166.3
90.2,42.27592,-71.7937,1165.5
90.4,42.27592,-71.79369,1164.8
90.6,42.27592,-71.79368,1164
90.8,42.27593,-71.79368,1163.2
91,42.27593,-71.79367,1162.5
91.2,42.27593,-71.79366,1161.7
91.4,42.27593,-71.79365,1160.8
91.6,42.27594,-71.79364,1160
91.8,42.27594,-71.79363,1159.2
92,42.27594,-71.79363,1158.4
92.2,42.27595,-71.79362,1157.6
92.4,42.27595,-71.79361,1156.8
92.6,42.27595,-71.79361,1156.1
92.8,42.27596,-71.7936,1155.3
93,42.27596,-71.79359,1154.5
93.2,42.27597,-71.79359,1153.6
93.4,42.27597,-71.79358,1152.8
93.6,42.27598,-71.79357,1152.1
93.8,42.27598,-71.79357,1151.3
94,42.27599,-71.79356,1150.5
94.2,42.27599,-71.79355,1149.8
94.4,42.276,-71.79355,1149
94.6,42.27601,-71.79354,1148.1
94.8,42.27601,-71.79353,1147.3
95,42.27602,-71.79353,1146.5
95.2,42.27602,-71.79352,1145.7
95.4,42.27603,-71.79352,1144.9
95.6,42.27603,-71.79351,1144.2
95.8,42.27604,-71.79351,1143.4
96,42.27604,-71.79351,1142.6
96.2,42.27604,-71.7935,1141.7
96.4,42.27605,-71.7935,1140.9
96.6,42.27605,-71.7935,1140.1
96.8,42.27606,-71.7935,1139.3
97,42.27606,-71.7935,1138.5
97.2,42.27607,-71.79349,1137.7
97.4,42.27607,-71.79349,1137
97.6,42.27607,-71.79349,1136.3
97.8,42.27608,-71.79348,1135.4
98,42.27608,-71.79348,1134.6
98.2,42.27609,-71.79347,1133.7
98.4,42.27609,-71.79347,1132.9
98.6,42.27609,-71.79346,1132.1
98.8,42.27609,-71.79346,1131.3
99,42.27609,-71.79346,1130.6
99.2,42.27609,-71.79345,1129.8
99.4,42.2761,-71.79345,1128.9
99.6,42.2761,-71.79344,1128.1
99.8,42.2761,-71.79344,1127.4
100,42.2761,-71.79343,1126.6
100.2,42.2761,-71.79343,1125.8
100.4,42.27611,-71.79343,1125
100.6,42.27611,-71.79342,1124.3
100.8,42.27611,-71.79342,1123.6
101,42.27611,-71.79341,1122.7
101.2,42.27612,-71.7934,1121.9
101.4,42.27612,-71.7934,1121.1
101.6,42.27612,-71.79339,1120.3
101.8,42.27613,-71.79338,1119.5
102,42.27613,-71.79337,1118.7
102.2,42.27613,-71.79337,1118.1
102.4,42.27613,-71.79336,1117.3
102.6,42.27614,-71.79335,1116.4
102.8,42.27614,-71.79335,1115.6
103,42.27614,-71.79334,1114.8
